time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz,drone3_ax,drone3_ay,drone3_az,drone3_wx,drone3_wy,drone3_wz,drone4_ax,drone4_ay,drone4_az,drone4_wx,drone4_wy,drone4_wz
16.900000,-0.927533,-0.300151,10.041668,0.338774,0.594528,0.030797,-0.627723,-1.261043,9.931288,0.278293,0.863089,0.037402,0.663776,-0.985256,9.490201,0.203087,0.803876,0.053049,0.681538,0.124809,9.462312,0.365341,0.802458,0.046357,-0.262665,-0.115918,9.764032,0.171137,0.906783,0.033122
16.910000,-0.811920,-0.212836,10.025475,0.364802,0.565450,0.033058,-0.547629,-1.248174,9.819693,0.265584,0.864254,0.044222,0.765785,-0.977952,9.411145,0.211042,0.799863,0.049314,0.717609,0.149267,9.491328,0.380801,0.784244,0.038570,-0.185041,-0.214384,9.855772,0.191677,0.891213,0.031884
16.920000,-0.612554,-0.335749,9.967309,0.379731,0.519177,0.037557,-0.383151,-1.146568,9.867617,0.292324,0.852940,0.053173,0.755677,-1.093046,9.564245,0.208988,0.765341,0.052577,0.897845,0.105586,9.529189,0.409177,0.758461,0.035415,-0.183159,0.009613,9.682621,0.198844,0.902388,0.028020
16.930000,-0.543532,-0.282240,9.889079,0.399069,0.462658,0.034295,-0.424964,-1.112792,9.852115,0.321605,0.829686,0.065453,1.069254,-1.142768,9.556679,0.220693,0.730575,0.049000,1.033237,0.185111,9.452232,0.422792,0.710108,0.039761,-0.324863,-0.086501,9.774706,0.210917,0.895538,0.029037
16.940000,-0.514727,-0.365962,10.034062,0.431274,0.414476,0.040884,-0.153575,-1.038956,9.790466,0.330044,0.802873,0.044743,1.096598,-1.125366,9.578478,0.228439,0.691040,0.055927,1.194974,0.208875,9.526621,0.444429,0.672665,0.041111,-0.182802,-0.081293,9.751893,0.191090,0.880815,0.016681
16.950000,-0.504062,-0.329030,10.119326,0.442273,0.373779,0.039801,-0.098680,-1.085306,9.727717,0.349980,0.753126,0.053079,1.256217,-1.274930,9.468067,0.222859,0.646480,0.042694,1.352557,0.194872,9.548217,0.456303,0.621823,0.034101,-0.232086,0.054078,9.700676,0.208553,0.879938,0.005526
16.960000,-0.309159,-0.397645,10.174096,0.477311,0.319183,0.035772,0.014263,-1.064613,9.704438,0.356139,0.721060,0.047798,1.258196,-1.210212,9.499160,0.228833,0.596432,0.046202,1.442752,0.007999,9.449875,0.449898,0.566351,0.032989,-0.222649,-0.084331,9.902415,0.216122,0.858776,0.021459
16.970000,-0.370864,-0.403281,10.150991,0.467317,0.270857,0.049291,-0.022114,-1.070941,9.714417,0.363305,0.670118,0.056845,1.184798,-1.226741,9.422648,0.226084,0.561376,0.035483,1.564637,0.136436,9.476411,0.446228,0.502933,0.027327,-0.164388,-0.054701,9.777359,0.228112,0.847734,0.021379
16.980000,-0.439783,-0.289412,10.140132,0.487160,0.212378,0.029433,0.195149,-1.100889,9.653555,0.353718,0.614053,0.053380,1.231614,-1.261071,9.448310,0.220827,0.504451,0.042325,1.582348,-0.009969,9.554283,0.454360,0.435439,0.010864,-0.168828,0.024837,9.743991,0.243939,0.821852,0.015992
16.990000,-0.306095,-0.378406,10.078695,0.501150,0.166400,0.034363,0.320088,-1.080413,9.752222,0.353033,0.573400,0.057223,1.130487,-1.323733,9.444949,0.194445,0.483515,0.055044,1.657446,0.104185,9.492611,0.466898,0.395842,0.016830,-0.264131,-0.075493,9.739768,0.242096,0.804103,0.023588
17.000000,-0.413504,-0.422659,10.037441,0.492244,0.128501,0.043696,0.461390,-0.969549,9.734255,0.363270,0.506317,0.042645,1.116204,-1.473407,9.461025,0.193370,0.443658,0.037217,1.695044,0.269317,9.444336,0.480280,0.321577,0.006213,-0.086914,0.087894,9.846286,0.246666,0.767868,0.022837
17.010000,-0.464105,-0.348087,10.142494,0.510379,0.084097,0.050427,0.391626,-1.023739,9.672568,0.373771,0.434144,0.046809,1.133588,-1.536122,9.489627,0.180272,0.410669,0.051603,1.589232,0.415332,9.308364,0.504180,0.270508,0.027053,-0.168675,-0.058541,9.753819,0.251909,0.744540,0.017931
17.020000,-0.355838,-0.284706,10.052079,0.505197,0.047122,0.040260,0.376710,-1.041618,9.712481,0.362305,0.384751,0.054845,1.250131,-1.493263,9.457413,0.160312,0.363425,0.046454,1.630558,0.460570,9.533826,0.535244,0.223140,0.022028,0.016729,0.016875,9.793793,0.243456,0.710794,0.008014
17.030000,-0.380975,-0.398431,10.048683,0.489684,0.013070,0.041520,0.500481,-1.075705,9.782789,0.366749,0.350232,0.065147,1.392856,-1.461883,9.395531,0.144391,0.312997,0.019342,1.583380,0.582085,9.449042,0.536773,0.172231,0.017536,0.039833,0.086864,9.787884,0.255217,0.654272,0.028770
17.040000,-0.314269,-0.491075,9.907327,0.496631,-0.036627,0.046425,0.412230,-1.091921,9.849902,0.357834,0.281370,0.055969,1.506423,-1.453609,9.429520,0.158089,0.261794,0.042602,1.537405,0.397259,9.452656,0.550027,0.113769,0.006183,-0.130859,0.148179,9.804667,0.248254,0.637357,0.022470
17.050000,-0.379598,-0.505533,10.056326,0.483276,-0.064247,0.035883,0.459406,-1.201492,9.791961,0.350874,0.207859,0.053141,1.575275,-1.479967,9.368287,0.153796,0.204232,0.046281,1.649432,0.311109,9.435619,0.562086,0.068717,0.010891,-0.060551,0.088509,9.778769,0.248288,0.586280,0.013584
17.060000,-0.448348,-0.388150,10.003604,0.474354,-0.100572,0.040426,0.470119,-1.257595,9.839962,0.338375,0.152513,0.051677,1.621776,-1.301032,9.465555,0.155550,0.149452,0.041516,1.743912,0.352429,9.379136,0.540357,0.011604,0.008893,0.128771,0.122520,9.782673,0.272433,0.561052,0.016375
17.070000,-0.484207,-0.552464,9.873573,0.439355,-0.124757,0.025565,0.444627,-1.231868,9.835965,0.320054,0.110905,0.041421,1.689406,-1.260476,9.558676,0.143435,0.078218,0.040478,1.637914,0.319729,9.345165,0.543845,-0.031980,0.008754,0.151010,0.147223,9.765258,0.269327,0.498523,0.023868
17.080000,-0.425095,-0.533336,9.916059,0.430189,-0.177779,0.043008,0.469111,-1.166309,9.786374,0.321133,0.061966,0.052116,1.578983,-1.206532,9.565379,0.148599,0.035475,0.029268,1.785541,0.275185,9.339707,0.510509,-0.071491,0.018704,0.067955,0.205742,9.821599,0.272098,0.479141,0.000998
17.090000,-0.424920,-0.640627,9.955272,0.402229,-0.187538,0.047302,0.437477,-1.207186,9.894432,0.307504,0.017367,0.044913,1.521400,-1.132057,9.609309,0.143663,-0.005589,0.022148,1.820772,0.166541,9.420653,0.497566,-0.111998,0.010663,-0.063032,0.267169,9.865585,0.282645,0.411334,0.031041
17.100000,-0.399684,-0.521597,9.721242,0.382580,-0.213776,0.047616,0.485170,-1.128604,9.751835,0.288304,-0.027024,0.051931,1.606578,-1.120533,9.582996,0.133824,-0.056696,0.024792,1.728517,-0.015079,9.273581,0.480932,-0.150434,0.011930,0.123456,0.269344,9.820546,0.272374,0.382060,0.017084
17.110000,-0.425258,-0.696294,9.621451,0.350297,-0.249613,0.039322,0.377053,-1.077632,9.852272,0.277929,-0.078559,0.038194,1.561413,-1.186647,9.750621,0.139210,-0.121187,0.029227,1.619356,-0.093336,9.355599,0.447946,-0.214060,0.006887,0.192360,0.410125,9.820518,0.292501,0.336981,0.003709
17.120000,-0.369710,-0.655948,9.726012,0.330262,-0.277376,0.041536,0.337535,-1.162595,9.863780,0.285277,-0.118947,0.035538,1.789635,-1.243439,9.707240,0.137828,-0.171206,0.018844,1.583032,-0.003523,9.359391,0.412703,-0.226402,0.006087,0.200290,0.366384,9.789659,0.308714,0.292433,0.008971
17.130000,-0.404456,-0.733056,9.640764,0.297351,-0.296262,0.039538,0.199354,-1.187103,9.834418,0.275219,-0.165753,0.030427,1.755255,-1.238088,9.884963,0.132367,-0.214913,0.027084,1.611201,0.070113,9.466083,0.392538,-0.259347,0.005881,0.171605,0.379030,9.833581,0.310417,0.251996,0.010255
17.140000,-0.297928,-0.706569,9.769660,0.286221,-0.321274,0.025817,0.386697,-1.078915,9.835456,0.246667,-0.173654,0.039758,1.787720,-1.139111,9.809531,0.126390,-0.261516,0.007576,1.607607,0.136094,9.418879,0.395238,-0.287642,-0.001474,0.253007,0.413850,9.800456,0.328872,0.203524,0.010404
17.150000,-0.439206,-0.754175,9.767397,0.246827,-0.341129,0.044035,0.374009,-1.118934,9.906810,0.240402,-0.227586,0.041065,1.859090,-1.197411,9.705464,0.132329,-0.304691,0.014604,1.604497,0.123124,9.635722,0.367286,-0.324818,0.002871,0.308658,0.407207,9.873915,0.334942,0.147042,0.008345
17.160000,-0.411202,-0.808628,9.617989,0.224774,-0.359982,0.028987,0.301228,-1.038685,9.969189,0.233190,-0.260974,0.036684,1.992537,-0.900002,9.867148,0.149088,-0.341363,0.016782,1.572414,0.389022,9.566609,0.366396,-0.335049,0.010652,0.259880,0.394906,9.837054,0.324373,0.113897,0.007192
17.170000,-0.415068,-0.637797,9.655995,0.206331,-0.362012,0.024719,0.305227,-1.210460,9.859934,0.214338,-0.288855,0.025701,1.788598,-0.862515,9.682604,0.154557,-0.381112,0.013582,1.733447,0.372968,9.508080,0.350608,-0.365814,-0.010817,0.391418,0.344376,9.742670,0.334728,0.056913,0.018458
17.180000,-0.456218,-0.672038,9.521327,0.185250,-0.381849,0.036702,0.280048,-1.146295,9.973706,0.186138,-0.298641,0.026600,1.759517,-0.856079,9.782793,0.188892,-0.423368,0.008876,1.742436,0.289017,9.685346,0.346105,-0.406251,-0.003189,0.275829,0.373419,9.771191,0.318962,0.003748,0.015123
17.190000,-0.447913,-0.501483,9.487967,0.174744,-0.374463,0.024636,0.151233,-1.195554,9.994567,0.176297,-0.329409,0.022942,1.712443,-0.618696,9.712953,0.208590,-0.443971,0.011979,1.906837,0.179866,9.695269,0.325336,-0.444186,0.011851,0.391144,0.451012,9.829880,0.347523,-0.038642,0.010600
17.200000,-0.423175,-0.407750,9.429357,0.165272,-0.381235,0.012585,0.136891,-1.075787,10.019411,0.164334,-0.352000,0.018757,1.668685,-0.624996,9.867239,0.230443,-0.457363,0.007792,2.008794,0.146291,9.732142,0.293370,-0.488138,0.007289,0.383341,0.419172,9.803149,0.336700,-0.079650,0.016505
17.210000,-0.548141,-0.323782,9.431640,0.163965,-0.393440,0.025359,0.271429,-1.031476,9.941829,0.154528,-0.367814,0.011296,1.639517,-0.544067,9.883279,0.252660,-0.499811,0.004707,1.957195,-0.011475,9.705400,0.259112,-0.513699,-0.003665,0.356914,0.479870,9.743433,0.338583,-0.112555,0.016594
17.220000,-0.364303,-0.261358,9.431668,0.163945,-0.392049,0.017723,0.230671,-1.025012,9.997189,0.155415,-0.388649,0.013677,1.567173,-0.629523,9.956777,0.254339,-0.491326,0.010064,2.003177,-0.051407,9.851367,0.219370,-0.547677,0.006208,0.303946,0.668486,9.885412,0.341111,-0.177070,0.019526
17.230000,-0.419561,-0.048303,9.449832,0.155982,-0.405908,0.019301,0.216559,-0.809698,10.099184,0.147911,-0.382754,0.018593,1.525724,-0.749407,9.995223,0.261261,-0.503483,-0.007928,1.946791,-0.208672,9.603595,0.178466,-0.563114,0.004714,0.296100,0.594510,9.873356,0.338565,-0.188900,0.016288
17.240000,-0.428044,-0.016396,9.473470,0.170863,-0.415538,0.018476,0.210254,-0.876607,9.975530,0.148228,-0.403172,0.017052,1.381105,-0.752266,9.966826,0.261317,-0.513448,-0.008354,1.857681,-0.141497,9.753752,0.141834,-0.581445,0.010839,0.294797,0.624467,9.803525,0.347652,-0.229429,0.010279
17.250000,-0.533089,0.010315,9.395290,0.178626,-0.398559,0.024022,0.216675,-0.782909,10.045597,0.146472,-0.406382,0.023893,1.430313,-1.005256,9.966103,0.253291,-0.523570,-0.001027,2.026290,-0.111329,9.714951,0.109495,-0.594906,0.002154,0.239190,0.823242,9.863932,0.366147,-0.249684,0.030046
17.260000,-0.449024,-0.047140,9.541654,0.158474,-0.406206,0.022296,0.108432,-0.881789,10.081673,0.139074,-0.421720,0.004173,1.514295,-1.069109,10.106687,0.232593,-0.516964,-0.016602,1.997057,-0.132289,9.632471,0.090381,-0.620962,-0.003055,0.131607,0.754923,9.779466,0.361724,-0.279051,0.019387
17.270000,-0.519787,-0.077094,9.424585,0.149137,-0.376553,0.012811,0.047256,-0.819970,9.934140,0.135376,-0.435815,0.001176,1.532528,-1.076611,10.149055,0.219752,-0.525710,-0.014685,2.079895,-0.163463,9.751309,0.071588,-0.642162,0.003574,0.234863,0.851650,9.787818,0.377789,-0.301690,0.016059
17.280000,-0.366487,-0.201598,9.576219,0.143677,-0.380652,0.009676,0.099872,-0.797871,10.076337,0.120522,-0.421437,0.011732,1.532904,-1.059205,10.234119,0.191472,-0.532360,-0.009503,2.219047,-0.085538,9.906369,0.046561,-0.653783,0.001325,0.302930,0.830349,9.807296,0.372665,-0.343978,0.020787
17.290000,-0.458784,-0.179256,9.501924,0.122399,-0.394849,0.010964,0.062326,-0.953500,9.980857,0.119405,-0.429414,0.010841,1.444734,-1.109243,10.300808,0.194669,-0.511142,-0.009019,2.085404,-0.075923,9.834836,0.006621,-0.684097,0.009824,0.356919,0.798121,9.630670,0.370401,-0.363133,0.019291
17.300000,-0.285312,-0.286700,9.596698,0.119219,-0.397837,0.024612,0.091193,-0.826499,10.167079,0.114690,-0.425379,0.004324,1.341659,-1.039482,10.131692,0.201482,-0.505697,-0.017851,1.934733,0.093286,9.755248,-0.012437,-0.669792,0.008085,0.280230,0.768779,9.704897,0.374215,-0.371678,0.017734
17.310000,-0.311738,-0.177250,9.501546,0.105823,-0.387261,0.016519,0.094336,-0.824532,10.001700,0.116670,-0.421348,0.005107,1.357634,-1.186003,10.027084,0.169089,-0.497828,-0.011547,1.815051,0.078072,9.771743,-0.013590,-0.662772,0.007065,0.205092,0.771094,9.608331,0.349153,-0.392962,0.026847
17.320000,-0.233742,-0.156474,9.601382,0.096004,-0.378442,0.011693,0.021598,-0.839869,9.917573,0.106305,-0.418553,0.010901,1.339763,-1.140299,9.988392,0.155782,-0.478236,-0.015248,1.602056,0.168212,9.638564,-0.022990,-0.629752,0.012423,0.155518,0.651808,9.470718,0.344852,-0.410306,0.010953
17.330000,-0.201503,-0.290399,9.384457,0.081721,-0.403701,0.004206,0.118161,-0.763419,9.993082,0.106537,-0.410640,-0.003423,1.099562,-1.220573,9.942274,0.136526,-0.444797,-0.010573,1.511261,0.379355,9.602337,-0.028764,-0.619591,0.017706,0.120998,0.685006,9.403211,0.342069,-0.411493,0.014304
17.340000,-0.260553,-0.256748,9.609252,0.071366,-0.408194,0.015974,0.014172,-0.664134,9.865611,0.100761,-0.397864,0.003743,0.993861,-1.126554,9.962876,0.124405,-0.418523,-0.021832,1.353729,0.480185,9.672793,-0.028456,-0.561121,0.004815,-0.038885,0.522393,9.448905,0.321000,-0.397037,0.014586
17.350000,-0.279839,-0.251425,9.591075,0.067972,-0.367488,0.012021,-0.044636,-0.748512,9.764743,0.099635,-0.377072,0.007870,0.932299,-1.083587,10.060014,0.105893,-0.373217,-0.006099,1.307414,0.554410,9.587244,-0.035433,-0.538358,-0.000185,-0.174415,0.521231,9.337845,0.304818,-0.385025,0.011794
17.360000,-0.465572,-0.241876,9.633256,0.051028,-0.347277,0.013281,-0.080152,-0.622136,9.899957,0.101980,-0.362416,-0.010715,0.801809,-1.035817,10.142008,0.103018,-0.318511,-0.019888,1.198343,0.488366,9.616793,-0.030845,-0.499205,0.017695,-0.057121,0.354370,9.336598,0.273925,-0.387718,0.017983
17.370000,-0.533824,-0.333994,9.591140,0.040893,-0.331946,0.005785,-0.129329,-0.639860,9.832262,0.110081,-0.350345,0.009032,0.823047,-1.032221,10.120518,0.084041,-0.295223,-0.036491,1.324563,0.481602,9.697321,-0.049115,-0.453557,0.006444,-0.071233,0.353930,9.282433,0.249804,-0.382160,0.005378
17.380000,-0.553149,-0.219734,9.656944,0.032420,-0.322409,0.020118,-0.157524,-0.734840,9.789783,0.101878,-0.328309,-0.006146,0.828086,-1.064614,10.090194,0.090078,-0.261869,-0.008213,1.186400,0.216672,9.553404,-0.029726,-0.417016,0.004763,0.095590,0.350038,9.218146,0.204050,-0.384418,0.036890
17.390000,-0.672447,-0.255906,9.593681,0.021236,-0.280805,0.007232,-0.114409,-0.622907,9.770038,0.097994,-0.319068,0.002771,0.798913,-0.934564,10.108681,0.088386,-0.225738,-0.015127,1.002044,0.210531,9.688279,-0.071282,-0.358797,0.017878,0.184953,0.328461,9.311886,0.195304,-0.384473,0.021958
17.400000,-0.831604,-0.221843,9.560113,0.020707,-0.248081,0.016825,-0.071743,-0.603714,9.714240,0.088226,-0.307812,-0.000537,0.871289,-0.840732,10.140233,0.086154,-0.170784,-0.019515,0.993310,0.262665,9.720723,-0.070013,-0.312109,0.004322,0.281652,0.115895,9.378874,0.177503,-0.396323,0.013590
17.410000,-0.766175,-0.131809,9.546621,0.015816,-0.229859,0.012520,0.031258,-0.530607,9.793305,0.095320,-0.283434,-0.007640,0.750908,-0.746616,10.033642,0.107776,-0.144297,-0.012333,0.867236,0.391574,9.667020,-0.092447,-0.272792,0.017275,0.282489,0.285588,9.455402,0.121893,-0.427430,0.022557
17.420000,-0.892677,-0.219839,9.675600,0.019084,-0.173890,0.010439,0.017151,-0.575182,9.711056,0.105365,-0.276054,-0.003510,0.952443,-0.632336,9.908801,0.101127,-0.110015,-0.018537,0.874032,0.512300,9.816514,-0.062313,-0.198416,0.013940,0.290853,0.128119,9.476679,0.090392,-0.419338,0.020704
17.430000,-0.995713,-0.080848,9.542121,0.005327,-0.152419,0.012810,0.176175,-0.631515,9.695062,0.098911,-0.281159,0.014517,0.928150,-0.474321,9.986305,0.105606,-0.085278,-0.017944,0.638128,0.505721,9.781160,-0.069999,-0.141853,0.009707,0.337452,0.177364,9.508998,0.054414,-0.428200,0.017500
17.440000,-1.150303,-0.141124,9.611476,-0.018889,-0.114401,0.010005,0.133909,-0.591676,9.611811,0.112326,-0.261523,-0.005976,0.789980,-0.511125,10.047067,0.119980,-0.056804,-0.029796,0.618872,0.621136,9.872108,-0.055078,-0.094809,0.003731,0.408359,0.058174,9.627327,0.018529,-0.415883,0.008383
17.450000,-1.047753,-0.151306,9.583094,-0.007782,-0.048517,0.020967,0.174502,-0.508906,9.655274,0.102520,-0.242865,0.007794,0.720336,-0.469020,10.024539,0.137908,-0.035019,-0.020153,0.730610,0.853398,9.826276,-0.009182,-0.039333,0.014079,0.318078,0.128154,9.521878,0.001166,-0.425806,0.034266
17.460000,-1.146321,-0.062245,9.630665,-0.007216,-0.022180,0.013190,0.105094,-0.478407,9.687424,0.107677,-0.237465,-0.011171,0.730249,-0.336666,10.043877,0.147410,0.017932,-0.025969,0.675387,0.990427,9.971603,0.004838,0.007698,0.017624,0.249619,0.259825,9.694554,-0.025259,-0.420835,0.012537
17.470000,-1.208237,-0.122127,9.628110,-0.018044,0.011079,0.000471,0.037024,-0.376937,9.739469,0.138519,-0.224097,-0.018070,0.598763,-0.482841,10.008905,0.159559,0.062791,-0.005129,0.688347,1.142559,9.959989,0.037562,0.060727,0.010223,0.160423,0.537591,9.601784,-0.022346,-0.412140,0.028160
17.480000,-1.149588,-0.045020,9.597980,-0.022819,0.049766,0.013151,0.047236,-0.363008,9.708927,0.137904,-0.214776,-0.004556,0.561558,-0.395009,10.018925,0.175619,0.091564,-0.015419,0.870549,1.194944,9.915078,0.054543,0.103153,0.001971,0.178883,0.647969,9.369406,-0.013184,-0.382979,0.020981
17.490000,-1.226580,-0.147614,9.590736,-0.030017,0.083442,0.008325,0.106421,-0.380623,9.704413,0.145349,-0.181281,-0.002546,0.685101,-0.364917,10.020515,0.163598,0.135419,-0.014286,0.829820,1.235391,10.079860,0.099414,0.135611,0.010731,0.076430,0.916930,9.607953,0.001809,-0.367304,0.028308
17.500000,-1.185778,-0.005110,9.448811,-0.028428,0.125233,0.000142,0.024506,-0.304768,9.652422,0.151364,-0.174819,-0.007754,0.677997,-0.453379,9.944392,0.178774,0.153469,-0.018954,0.820930,1.128414,10.001524,0.108632,0.164031,0.015837,-0.105038,1.134383,9.695163,0.019106,-0.349207,0.019758
17.510000,-1.100702,-0.106373,9.548725,-0.003385,0.156361,-0.005686,0.080774,-0.243429,9.655389,0.151945,-0.147780,-0.001303,0.617647,-0.302963,10.109753,0.202951,0.179203,-0.022685,0.969007,1.011184,9.931987,0.105623,0.191533,-0.006493,-0.065189,1.223889,9.581666,0.035505,-0.307652,0.033557
17.520000,-1.189826,0.116164,9.658894,-0.002393,0.196150,0.003724,0.089513,-0.325850,9.675935,0.152125,-0.144246,-0.010631,0.751782,-0.124145,10.091411,0.228146,0.202983,-0.006278,0.932201,0.956708,9.977080,0.119800,0.231437,0.015236,-0.037369,1.341616,9.600574,0.056925,-0.304334,0.022395
17.530000,-1.253635,0.146159,9.476947,-0.005085,0.219609,0.004017,0.080267,-0.276905,9.753582,0.159140,-0.134097,-0.010133,0.603940,0.061994,10.075115,0.241630,0.222880,-0.015231,0.917096,0.811110,9.905481,0.122436,0.266798,-0.000231,-0.182246,1.311858,9.509347,0.081200,-0.277685,0.019804
17.540000,-1.322031,0.258575,9.507810,0.023412,0.255372,0.007722,0.014421,-0.325911,9.742597,0.163483,-0.089117,0.003616,0.601577,0.071728,10.072240,0.256267,0.252483,-0.016477,0.995228,0.799280,9.842943,0.122477,0.270731,0.002698,-0.140332,1.311069,9.677490,0.104065,-0.248837,0.027883
17.550000,-1.289234,0.149099,9.460882,0.043752,0.286833,0.015839,0.003666,-0.275217,9.819489,0.167802,-0.071555,-0.010688,0.542141,0.032992,9.930328,0.292936,0.294903,-0.006033,0.875173,0.876609,9.962806,0.130823,0.292375,0.006010,-0.180591,1.535367,9.759358,0.130519,-0.234305,0.026392
17.560000,-1.352701,0.358514,9.522507,0.045609,0.317324,0.010733,-0.113633,-0.382152,9.688614,0.154325,-0.055321,-0.021172,0.468633,0.114218,10.041300,0.297100,0.309124,-0.020086,1.010546,0.888157,9.950867,0.135212,0.323432,0.002984,-0.144971,1.593725,9.630028,0.143611,-0.197571,0.020947
17.570000,-1.333914,0.453978,9.584155,0.079226,0.354115,0.003792,-0.080751,-0.252774,9.764743,0.154371,-0.044296,-0.008979,0.533814,0.090690,9.947818,0.320273,0.340028,-0.009390,1.048247,1.041800,9.883375,0.165480,0.350252,0.008214,-0.279557,1.591861,9.687631,0.189391,-0.176644,0.012160
17.580000,-1.555305,0.587802,9.548058,0.102198,0.395662,0.004644,-0.088570,-0.254141,9.676723,0.173832,-0.021216,0.014104,0.437900,0.070370,10.067363,0.337572,0.339282,-0.024658,1.038507,0.992149,9.870423,0.168199,0.356508,0.001575,-0.272690,1.697305,9.677929,0.208038,-0.129939,0.011468
17.590000,-1.354478,0.592305,9.460941,0.139363,0.412326,0.000363,-0.114405,-0.216677,9.748569,0.163693,0.015814,-0.009405,0.482929,0.114144,9.984378,0.337320,0.385292,-0.013188,1.110612,0.980892,9.890801,0.170984,0.372664,0.004043,-0.421331,1.621216,9.681751,0.234459,-0.102283,0.005682
17.600000,-1.275899,0.666991,9.566085,0.169785,0.427906,0.006437,-0.241079,-0.239443,9.658535,0.192961,0.030697,-0.010665,0.388091,0.082033,10.008544,0.352236,0.399003,-0.015240,1.081285,1.111702,9.806198,0.183667,0.374825,0.001308,-0.434957,1.608970,9.720589,0.242323,-0.051676,0.019700
17.610000,-1.285050,0.687846,9.604356,0.186396,0.446509,0.002244,-0.092223,-0.057753,9.713361,0.179524,0.050172,-0.013092,0.497190,0.066225,10.111033,0.358053,0.413756,-0.009980,1.016769,1.090005,9.931712,0.185999,0.395545,-0.007843,-0.480408,1.572703,9.648170,0.257173,-0.011820,0.012184
