time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz,drone3_x,drone3_y,drone3_z,drone3_vx,drone3_vy,drone3_vz,drone3_qw,drone3_qx,drone3_qy,drone3_qz,drone3_wx,drone3_wy,drone3_wz,drone4_x,drone4_y,drone4_z,drone4_vx,drone4_vy,drone4_vz,drone4_qw,drone4_qx,drone4_qy,drone4_qz,drone4_wx,drone4_wy,drone4_wz
0.310000,-0.005281,-0.008030,0.149030,-0.015527,-0.041688,0.000916,0.999554,0.025145,-0.016066,-0.000831,0.278703,-0.103660,-0.028302,0.587660,0.000208,1.164751,-0.046887,0.000907,-0.131403,0.999789,0.000307,0.020552,-0.000000,0.002027,0.093459,-0.000021,0.185375,0.564309,1.174468,-0.004567,-0.044569,-0.131829,0.999928,-0.012025,0.000388,-0.000005,-0.126309,0.020696,-0.000347,-0.478055,0.347846,1.172344,0.038789,-0.025893,-0.116216,0.999878,-0.008675,-0.013000,-0.000001,-0.063521,-0.094899,0.000002,-0.467066,-0.339444,1.140564,0.044392,0.031857,-0.119116,0.999368,0.020773,-0.028833,-0.000001,0.026092,-0.037970,-0.000063,0.183279,-0.562583,1.172595,-0.012136,0.043856,-0.102067,0.999888,0.014442,0.003972,0.000001,0.108083,0.030464,0.000008
0.320000,-0.005420,-0.008447,0.149037,-0.012497,-0.041125,0.000513,0.999511,0.026535,-0.016535,-0.000994,0.274791,-0.083378,-0.033030,0.587204,0.000217,1.163471,-0.044404,0.000887,-0.124525,0.999780,0.000317,0.020987,-0.000000,0.001903,0.080894,-0.000024,0.185327,0.563868,1.173209,-0.005020,-0.043529,-0.119912,0.999920,-0.012633,0.000494,-0.000006,-0.117007,0.021757,-0.000372,-0.477673,0.347591,1.171190,0.037556,-0.025036,-0.114441,0.999869,-0.008978,-0.013453,-0.000001,-0.057647,-0.086500,0.000009,-0.466646,-0.339143,1.139434,0.039686,0.028443,-0.107182,0.999362,0.020868,-0.028975,-0.000001,0.012589,-0.019319,-0.000066,0.183160,-0.562151,1.171587,-0.011741,0.042536,-0.099615,0.999880,0.014960,0.004118,0.000001,0.099179,0.027817,0.000003
0.330000,-0.005529,-0.008841,0.149040,-0.009208,-0.037402,0.000115,0.999469,0.027848,-0.016901,-0.001190,0.249810,-0.061362,-0.040920,0.586774,0.000226,1.162269,-0.041563,0.000862,-0.115672,0.999772,0.000326,0.021357,-0.000001,0.001762,0.067120,-0.000026,0.185275,0.563440,1.172076,-0.005437,-0.042101,-0.106920,0.999913,-0.013192,0.000605,-0.000007,-0.106673,0.022688,-0.000399,-0.477305,0.347346,1.170063,0.035976,-0.023936,-0.110743,0.999861,-0.009250,-0.013862,-0.000001,-0.050986,-0.076983,0.000018,-0.466273,-0.338876,1.138422,0.034959,0.025010,-0.095370,0.999360,0.020898,-0.029026,-0.000001,-0.000331,-0.001469,-0.000069,0.183045,-0.561734,1.170605,-0.011248,0.040898,-0.096845,0.999872,0.015431,0.004249,0.000001,0.089007,0.024764,-0.000004
0.340000,-0.005602,-0.009192,0.149041,-0.005304,-0.032867,0.000078,0.999431,0.029015,-0.017146,-0.001429,0.219499,-0.035263,-0.048801,0.586375,0.000234,1.161168,-0.038343,0.000831,-0.104460,0.999765,0.000335,0.021655,-0.000001,0.001602,0.052211,-0.000028,0.185218,0.563028,1.171074,-0.005827,-0.040351,-0.093649,0.999906,-0.013698,0.000721,-0.000007,-0.095580,0.023547,-0.000427,-0.476955,0.347114,1.168981,0.034095,-0.022624,-0.105482,0.999854,-0.009487,-0.014221,-0.000001,-0.043813,-0.066717,0.000027,-0.465948,-0.338643,1.137528,0.030256,0.021592,-0.083622,0.999362,0.020865,-0.028990,-0.000001,-0.012621,0.015495,-0.000072,0.182935,-0.561335,1.169655,-0.010645,0.038903,-0.092848,0.999865,0.015847,0.004364,0.000001,0.077657,0.021334,-0.000013
0.350000,-0.005636,-0.009499,0.149042,-0.001930,-0.028743,0.000199,0.999398,0.030036,-0.017268,-0.001704,0.191983,-0.012746,-0.055109,0.586009,0.000242,1.160188,-0.034825,0.000795,-0.091576,0.999761,0.000342,0.021877,-0.000001,0.001416,0.036724,-0.000030,0.185158,0.562634,1.170203,-0.006215,-0.038372,-0.081314,0.999900,-0.014146,0.000841,-0.000008,-0.084282,0.024572,-0.000463,-0.476625,0.346895,1.167957,0.031980,-0.021148,-0.099420,0.999848,-0.009687,-0.014527,-0.000001,-0.036366,-0.056034,0.000036,-0.465669,-0.338444,1.136753,0.025595,0.018201,-0.071613,0.999367,0.020772,-0.028871,-0.000001,-0.024276,0.031566,-0.000075,0.182833,-0.560957,1.168753,-0.009939,0.036576,-0.087551,0.999859,0.016205,0.004462,0.000001,0.065468,0.017638,-0.000023
0.360000,-0.005644,-0.009769,0.149044,0.000154,-0.025441,0.000086,0.999370,0.030932,-0.017300,-0.002006,0.169953,0.001147,-0.059516,0.585679,0.000250,1.159342,-0.031113,0.000752,-0.077914,0.999757,0.000349,0.022021,-0.000001,0.001198,0.021172,-0.000031,0.185094,0.562261,1.169444,-0.006628,-0.036241,-0.070865,0.999894,-0.014539,0.000967,-0.000009,-0.072853,0.025761,-0.000507,-0.476316,0.346691,1.166995,0.029674,-0.019540,-0.092954,0.999842,-0.009849,-0.014779,-0.000000,-0.028735,-0.045074,0.000044,-0.465436,-0.338279,1.136099,0.021036,0.014879,-0.059498,0.999376,0.020622,-0.028675,-0.000002,-0.035129,0.046515,-0.000079,0.182737,-0.560604,1.167909,-0.009146,0.033966,-0.081217,0.999854,0.016500,0.004540,0.000001,0.052719,0.013766,-0.000034
0.370000,-0.005635,-0.010007,0.149044,0.001572,-0.022133,-0.000175,0.999345,0.031720,-0.017277,-0.002327,0.147854,0.010597,-0.062833,0.585388,0.000257,1.158633,-0.027283,0.000702,-0.063962,0.999756,0.000354,0.022087,-0.000001,0.000945,0.005858,-0.000030,0.185026,0.561911,1.168785,-0.007033,-0.033894,-0.061245,0.999889,-0.014873,0.001099,-0.000010,-0.060804,0.026761,-0.000550,-0.476032,0.346505,1.166102,0.027172,-0.017793,-0.085460,0.999838,-0.009973,-0.014976,-0.000000,-0.020837,-0.033747,0.000054,-0.465249,-0.338147,1.135566,0.016614,0.011653,-0.047223,0.999388,0.020421,-0.028407,-0.000002,-0.045153,0.060301,-0.000083,0.182650,-0.560279,1.167132,-0.008282,0.031126,-0.074267,0.999849,0.016730,0.004599,0.000001,0.039624,0.009787,-0.000045
0.380000,-0.005616,-0.010212,0.149041,0.001911,-0.019023,-0.000298,0.999323,0.032398,-0.017223,-0.002661,0.127093,0.012818,-0.065323,0.585135,0.000264,1.158065,-0.023392,0.000644,-0.049900,0.999756,0.000358,0.022078,-0.000001,0.000656,-0.009005,-0.000027,0.184953,0.561585,1.168221,-0.007403,-0.031305,-0.051717,0.999885,-0.015144,0.001234,-0.000012,-0.048139,0.027455,-0.000588,-0.475774,0.346336,1.165298,0.024406,-0.015861,-0.074920,0.999835,-0.010056,-0.015115,-0.000000,-0.012450,-0.021767,0.000065,-0.465104,-0.338047,1.135157,0.012355,0.008542,-0.034766,0.999402,0.020172,-0.028073,-0.000002,-0.054330,0.072901,-0.000088,0.182572,-0.559983,1.166426,-0.007359,0.028096,-0.067012,0.999847,0.016894,0.004637,0.000000,0.026300,0.005734,-0.000057
0.390000,-0.005600,-0.010392,0.149038,0.001187,-0.017474,-0.000301,0.999303,0.032994,-0.017179,-0.003003,0.116809,0.007945,-0.066534,0.584921,0.000270,1.157640,-0.019460,0.000577,-0.035411,0.999758,0.000361,0.021997,-0.000001,0.000332,-0.023401,-0.000022,0.184878,0.561286,1.167753,-0.007728,-0.028491,-0.042080,0.999881,-0.015352,0.001373,-0.000013,-0.035049,0.027864,-0.000621,-0.475546,0.346189,1.164621,0.021352,-0.013727,-0.060118,0.999834,-0.010096,-0.015191,0.000000,-0.003564,-0.009094,0.000077,-0.465002,-0.337976,1.134874,0.008293,0.005570,-0.022248,0.999419,0.019879,-0.027679,-0.000002,-0.062626,0.084269,-0.000092,0.182503,-0.559718,1.165797,-0.006372,0.024859,-0.058580,0.999845,0.016991,0.004656,0.000000,0.012633,0.001566,-0.000069
0.400000,-0.005594,-0.010569,0.149035,0.000032,-0.018216,-0.000293,0.999283,0.033580,-0.017167,-0.003347,0.121826,0.000206,-0.066519,0.584746,0.000276,1.157362,-0.015513,0.000500,-0.020478,0.999761,0.000362,0.021844,-0.000001,-0.000022,-0.037328,-0.000016,0.184799,0.561016,1.167381,-0.008002,-0.025484,-0.032410,0.999879,-0.015493,0.001513,-0.000014,-0.021716,0.028020,-0.000650,-0.475349,0.346063,1.164106,0.018116,-0.011463,-0.043113,0.999834,-0.010090,-0.015204,0.000000,0.005521,0.003891,0.000089,-0.464939,-0.337935,1.134716,0.004421,0.002733,-0.009542,0.999438,0.019546,-0.027231,-0.000002,-0.070175,0.094584,-0.000098,0.182445,-0.559488,1.165268,-0.005302,0.021348,-0.046803,0.999844,0.017018,0.004652,0.000000,-0.001579,-0.002782,-0.000083
0.410000,-0.005601,-0.010759,0.149032,-0.001433,-0.019788,-0.000256,0.999260,0.034211,-0.017199,-0.003689,0.132348,-0.009603,-0.066311,0.584611,0.000280,1.157233,-0.011619,0.000414,-0.005593,0.999766,0.000360,0.021623,-0.000001,-0.000411,-0.050446,-0.000009,0.184718,0.560777,1.167106,-0.008221,-0.022314,-0.022793,0.999877,-0.015567,0.001653,-0.000015,-0.008259,0.027936,-0.000676,-0.475184,0.345960,1.163764,0.014784,-0.009133,-0.025451,0.999835,-0.010040,-0.015151,0.000000,0.014522,0.016783,0.000100,-0.464913,-0.337922,1.134686,0.000738,0.000031,0.003339,0.999459,0.019178,-0.026734,-0.000002,-0.077031,0.103928,-0.000103,0.182398,-0.559293,1.164874,-0.004162,0.017608,-0.031915,0.999845,0.016973,0.004627,-0.000000,-0.016172,-0.007249,-0.000097
0.420000,-0.005624,-0.010965,0.149030,-0.003214,-0.021260,-0.000200,0.999233,0.034894,-0.017286,-0.004029,0.142175,-0.021521,-0.066088,0.584514,0.000284,1.157251,-0.007857,0.000317,0.008858,0.999772,0.000357,0.021340,-0.000001,-0.000845,-0.062350,0.000002,0.184635,0.560571,1.166926,-0.008385,-0.019011,-0.013381,0.999877,-0.015574,0.001792,-0.000016,0.005225,0.027613,-0.000697,-0.475054,0.345881,1.163601,0.011402,-0.006766,-0.007523,0.999838,-0.009945,-0.015035,0.000001,0.023303,0.029376,0.000111,-0.464924,-0.337935,1.134785,-0.002734,-0.002522,0.016136,0.999481,0.018777,-0.026193,-0.000003,-0.083147,0.112235,-0.000109,0.182362,-0.559137,1.164636,-0.002989,0.013760,-0.016073,0.999847,0.016855,0.004580,-0.000000,-0.030686,-0.011686,-0.000111
0.430000,-0.005665,-0.011182,0.149028,-0.004850,-0.021871,-0.000110,0.999204,0.035611,-0.017431,-0.004364,0.146249,-0.032457,-0.064860,0.584454,0.000286,1.157411,-0.004290,0.000208,0.022645,0.999779,0.000352,0.021001,-0.000001,-0.001327,-0.072849,0.000014,0.184550,0.560398,1.166840,-0.008481,-0.015590,-0.003991,0.999878,-0.015514,0.001928,-0.000018,0.018694,0.026966,-0.000712,-0.474957,0.345825,1.163614,0.008039,-0.004412,0.009258,0.999842,-0.009806,-0.014857,0.000001,0.031750,0.041522,0.000120,-0.464968,-0.337972,1.135010,-0.005990,-0.004922,0.028679,0.999504,0.018347,-0.025613,-0.000003,-0.088561,0.119549,-0.000115,0.182338,-0.559019,1.164558,-0.001799,0.009861,0.000224,0.999851,0.016665,0.004510,-0.000001,-0.044826,-0.016007,-0.000124
0.440000,-0.005721,-0.011402,0.149028,-0.006174,-0.022059,-0.000075,0.999173,0.036341,-0.017624,-0.004689,0.147502,-0.041307,-0.062506,0.584428,0.000288,1.157705,-0.000954,0.000086,0.035747,0.999787,0.000344,0.020613,-0.000001,-0.001856,-0.081914,0.000029,0.184465,0.560260,1.166848,-0.008501,-0.012074,0.005272,0.999880,-0.015386,0.002061,-0.000019,0.032065,0.025970,-0.000719,-0.474893,0.345793,1.163783,0.004736,-0.002102,0.023810,0.999847,-0.009627,-0.014620,0.000001,0.039778,0.053091,0.000128,-0.465044,-0.338033,1.135360,-0.009042,-0.007179,0.040921,0.999527,0.017892,-0.024999,-0.000003,-0.093394,0.126029,-0.000122,0.182326,-0.558940,1.164644,-0.000609,0.005959,0.016574,0.999856,0.016406,0.004419,-0.000001,-0.058453,-0.020164,-0.000137
0.450000,-0.005789,-0.011622,0.149027,-0.007486,-0.022095,-0.000116,0.999140,0.037074,-0.017861,-0.004999,0.147741,-0.050085,-0.059516,0.584435,0.000288,1.158125,0.002074,-0.000052,0.047843,0.999796,0.000333,0.020184,-0.000001,-0.002464,-0.089102,0.000048,0.184380,0.560158,1.166949,-0.008427,-0.008481,0.014806,0.999882,-0.015192,0.002187,-0.000020,0.045206,0.024528,-0.000716,-0.474863,0.345783,1.164083,0.001509,0.000153,0.035692,0.999853,-0.009409,-0.014326,0.000002,0.047371,0.064060,0.000136,-0.465149,-0.338116,1.135829,-0.011915,-0.009310,0.052674,0.999552,0.017414,-0.024354,-0.000003,-0.097809,0.131903,-0.000130,0.182326,-0.558900,1.164885,0.000564,0.002109,0.031126,0.999861,0.016080,0.004308,-0.000001,-0.071686,-0.024184,-0.000148
0.460000,-0.005870,-0.011844,0.149025,-0.008667,-0.022128,-0.000184,0.999106,0.037809,-0.018139,-0.005290,0.147969,-0.057976,-0.055819,0.584469,0.000287,1.158659,0.004684,-0.000214,0.058451,0.999805,0.000319,0.019726,-0.000000,-0.003185,-0.093916,0.000073,0.184297,0.560091,1.167149,-0.008236,-0.004831,0.025326,0.999886,-0.014934,0.002305,-0.000021,0.057929,0.022533,-0.000698,-0.474864,0.345796,1.164492,-0.001646,0.002356,0.045525,0.999860,-0.009153,-0.013979,0.000002,0.054460,0.074325,0.000142,-0.465282,-0.338219,1.136414,-0.014647,-0.011345,0.064019,0.999576,0.016914,-0.023681,-0.000003,-0.101931,0.137347,-0.000138,0.182338,-0.558898,1.165261,0.001718,-0.001678,0.043337,0.999868,0.015689,0.004177,-0.000002,-0.084405,-0.028042,-0.000159
0.470000,-0.005961,-0.012066,0.149023,-0.009465,-0.022388,-0.000196,0.999071,0.038548,-0.018449,-0.005559,0.149711,-0.063298,-0.051016,0.584527,0.000284,1.159291,0.006808,-0.000401,0.067493,0.999815,0.000301,0.019249,-0.000000,-0.004030,-0.096168,0.000102,0.184216,0.560062,1.167460,-0.007933,-0.001166,0.036737,0.999890,-0.014613,0.002412,-0.000023,0.070187,0.020180,-0.000673,-0.474896,0.345831,1.164992,-0.004729,0.004505,0.054102,0.999868,-0.008864,-0.013583,0.000002,0.061002,0.083824,0.000147,-0.465442,-0.338343,1.137111,-0.017260,-0.013295,0.074991,0.999601,0.016395,-0.022981,-0.000004,-0.105755,0.142363,-0.000146,0.182361,-0.558934,1.165746,0.002853,-0.005399,0.053008,0.999876,0.015236,0.004028,-0.000002,-0.096557,-0.031728,-0.000169
0.480000,-0.006058,-0.012291,0.149021,-0.009884,-0.022702,-0.000151,0.999034,0.039299,-0.018778,-0.005801,0.151812,-0.066090,-0.045077,0.584604,0.000279,1.160005,0.008383,-0.000619,0.074952,0.999824,0.000278,0.018769,0.000000,-0.005008,-0.095741,0.000137,0.184139,0.560069,1.167886,-0.007556,0.002476,0.048000,0.999896,-0.014231,0.002506,-0.000024,0.082084,0.017765,-0.000648,-0.474959,0.345886,1.165574,-0.007728,0.006590,0.062079,0.999877,-0.008544,-0.013142,0.000002,0.066961,0.092518,0.000151,-0.465627,-0.338485,1.137914,-0.019717,-0.015139,0.085327,0.999626,0.015858,-0.022259,-0.000004,-0.109011,0.146575,-0.000154,0.182395,-0.559007,1.166317,0.003967,-0.009054,0.060870,0.999884,0.014724,0.003860,-0.000002,-0.107907,-0.035170,-0.000179
0.490000,-0.006158,-0.012520,0.149020,-0.010034,-0.022942,-0.000117,0.998996,0.040060,-0.019116,-0.006010,0.153414,-0.067082,-0.038162,0.584693,0.000271,1.160786,0.009388,-0.000870,0.081006,0.999833,0.000251,0.018297,0.000001,-0.006111,-0.092766,0.000175,0.184065,0.560112,1.168420,-0.007126,0.006077,0.058470,0.999902,-0.013791,0.002589,-0.000024,0.093549,0.015323,-0.000626,-0.475051,0.345963,1.166234,-0.010622,0.008597,0.069791,0.999886,-0.008195,-0.012659,0.000003,0.072321,0.100394,0.000153,-0.465836,-0.338645,1.138815,-0.021911,-0.016802,0.094376,0.999651,0.015307,-0.021518,-0.000004,-0.111228,0.149295,-0.000163,0.182440,-0.559116,1.166961,0.005053,-0.012623,0.067751,0.999893,0.014158,0.003676,-0.000003,-0.118302,-0.038317,-0.000187
0.500000,-0.006257,-0.012750,0.149019,-0.009783,-0.023189,-0.000122,0.998958,0.040829,-0.019450,-0.006182,0.155063,-0.065395,-0.030036,0.584790,0.000261,1.161622,0.009829,-0.001153,0.085922,0.999841,0.000217,0.017845,0.000001,-0.007317,-0.087535,0.000217,0.183996,0.560191,1.169055,-0.006646,0.009618,0.068283,0.999908,-0.013296,0.002659,-0.000025,0.104347,0.012777,-0.000603,-0.475171,0.346058,1.166971,-0.013394,0.010511,0.077377,0.999896,-0.007821,-0.012139,0.000003,0.077067,0.107440,0.000154,-0.466065,-0.338821,1.139800,-0.023854,-0.018291,0.102261,0.999676,0.014747,-0.020768,-0.000005,-0.112716,0.150944,-0.000173,0.182496,-0.559260,1.167672,0.006102,-0.016079,0.074212,0.999902,0.013542,0.003477,-0.000003,-0.127689,-0.041143,-0.000194
0.510000,-0.006354,-0.012982,0.149018,-0.009520,-0.023023,-0.000112,0.998919,0.041603,-0.019771,-0.006311,0.153919,-0.063644,-0.021073,0.584888,0.000248,1.162503,0.009752,-0.001465,0.090032,0.999848,0.000177,0.017425,0.000002,-0.008585,-0.080547,0.000258,0.183933,0.560305,1.169785,-0.006124,0.013086,0.077247,0.999915,-0.012748,0.002717,-0.000026,0.114620,0.010192,-0.000581,-0.475319,0.346173,1.167782,-0.016023,0.012317,0.084799,0.999905,-0.007425,-0.011585,0.000003,0.081190,0.113652,0.000153,-0.466312,-0.339011,1.140858,-0.025561,-0.019619,0.109160,0.999699,0.014181,-0.020011,-0.000005,-0.113579,0.151683,-0.000183,0.182562,-0.559438,1.168446,0.007105,-0.019398,0.080462,0.999912,0.012882,0.003265,-0.000004,-0.136089,-0.043647,-0.000199
0.520000,-0.006450,-0.013207,0.149017,-0.009783,-0.021803,-0.000085,0.998880,0.042354,-0.020091,-0.006394,0.145723,-0.065418,-0.011578,0.584983,0.000232,1.163422,0.009245,-0.001799,0.093701,0.999855,0.000131,0.017043,0.000002,-0.009862,-0.072471,0.000298,0.183874,0.560453,1.170595,-0.005585,0.016501,0.084265,0.999922,-0.012149,0.002761,-0.000027,0.124730,0.007698,-0.000565,-0.475492,0.346305,1.168667,-0.018493,0.014000,0.091857,0.999915,-0.007010,-0.011003,0.000004,0.084672,0.119025,0.000151,-0.466576,-0.339213,1.141981,-0.027050,-0.020797,0.115269,0.999722,0.013612,-0.019253,-0.000005,-0.113875,0.151606,-0.000193,0.182638,-0.559648,1.169282,0.008054,-0.022556,0.086562,0.999921,0.012182,0.003041,-0.000004,-0.143501,-0.045825,-0.000202
0.530000,-0.006551,-0.013415,0.149016,-0.010428,-0.019664,-0.000077,0.998844,0.043049,-0.020425,-0.006426,0.131380,-0.069741,-0.001486,0.585072,0.000212,1.164377,0.008423,-0.002143,0.097256,0.999861,0.000078,0.016702,0.000003,-0.011087,-0.064028,0.000333,0.183821,0.560635,1.171466,-0.005023,0.019852,0.089758,0.999930,-0.011501,0.002793,-0.000027,0.134188,0.005186,-0.000550,-0.475688,0.346453,1.169619,-0.020787,0.015549,0.098366,0.999924,-0.006579,-0.010396,0.000004,0.087475,0.123518,0.000146,-0.466853,-0.339427,1.143162,-0.028328,-0.021828,0.120739,0.999744,0.013043,-0.018497,-0.000005,-0.113608,0.150735,-0.000203,0.182723,-0.559889,1.170178,0.008941,-0.025533,0.092542,0.999931,0.011448,0.002807,-0.000004,-0.149907,-0.047666,-0.000204
0.540000,-0.006659,-0.013598,0.149015,-0.011349,-0.016911,-0.000073,0.998810,0.043662,-0.020783,-0.006404,0.112955,-0.075905,0.008757,0.585151,0.000189,1.165369,0.007413,-0.002488,0.100941,0.999865,0.000020,0.016403,0.000004,-0.012208,-0.055853,0.000363,0.183774,0.560850,1.172387,-0.004436,0.023112,0.094199,0.999938,-0.010808,0.002813,-0.000028,0.142803,0.002646,-0.000534,-0.475907,0.346616,1.170632,-0.022886,0.016944,0.103947,0.999933,-0.006136,-0.009769,0.000004,0.089539,0.127089,0.000139,-0.467142,-0.339650,1.144395,-0.029394,-0.022710,0.125681,0.999765,0.012477,-0.017747,-0.000006,-0.112763,0.149060,-0.000211,0.182817,-0.560158,1.171134,0.009763,-0.028313,0.098372,0.999940,0.010684,0.002565,-0.000005,-0.155313,-0.049168,-0.000203
0.550000,-0.006777,-0.013755,0.149015,-0.012221,-0.014731,-0.000060,0.998779,0.044191,-0.021171,-0.006327,0.098395,-0.081736,0.019167,0.585220,0.000162,1.166398,0.006326,-0.002822,0.104865,0.999870,-0.000044,0.016143,0.000005,-0.013192,-0.048379,0.000385,0.183733,0.561098,1.173349,-0.003825,0.026248,0.098032,0.999945,-0.010074,0.002820,-0.000028,0.150428,0.000106,-0.000517,-0.476146,0.346791,1.171695,-0.024770,0.018166,0.108444,0.999942,-0.005685,-0.009127,0.000004,0.090754,0.129622,0.000129,-0.467440,-0.339881,1.145676,-0.030241,-0.023438,0.130163,0.999784,0.011917,-0.017008,-0.000006,-0.111321,0.146559,-0.000218,0.182918,-0.560455,1.172145,0.010511,-0.030886,0.103816,0.999948,0.009896,0.002316,-0.000005,-0.159769,-0.050337,-0.000201
0.560000,-0.006904,-0.013894,0.149014,-0.013077,-0.013160,-0.000024,0.998750,0.044659,-0.021585,-0.006198,0.087909,-0.087454,0.028725,0.585277,0.000132,1.167467,0.005251,-0.003139,0.109007,0.999873,-0.000112,0.015918,0.000005,-0.014025,-0.041804,0.000401,0.183698,0.561375,1.174348,-0.003194,0.029225,0.101656,0.999953,-0.009305,0.002814,-0.000029,0.156954,-0.002397,-0.000500,-0.476402,0.346978,1.172798,-0.026412,0.019189,0.111768,0.999950,-0.005230,-0.008475,0.000005,0.090986,0.130985,0.000115,-0.467746,-0.340118,1.146998,-0.030862,-0.024005,0.134224,0.999803,0.011366,-0.016284,-0.000006,-0.109265,0.143215,-0.000223,0.183027,-0.560776,1.173208,0.011183,-0.033241,0.108535,0.999957,0.009088,0.002062,-0.000006,-0.163279,-0.051158,-0.000197
0.570000,-0.007039,-0.014019,0.149014,-0.013926,-0.011985,0.000022,0.998722,0.045084,-0.022027,-0.006021,0.080054,-0.093133,0.037322,0.585325,0.000099,1.168579,0.004212,-0.003434,0.113136,0.999876,-0.000184,0.015725,0.000006,-0.014734,-0.035877,0.000412,0.183669,0.561682,1.175383,-0.002551,0.032012,0.105351,0.999960,-0.008506,0.002796,-0.000029,0.162344,-0.004819,-0.000481,-0.476673,0.347175,1.173927,-0.027777,0.019977,0.113835,0.999958,-0.004777,-0.007819,0.000005,0.090048,0.130990,0.000098,-0.468057,-0.340360,1.148359,-0.031249,-0.024405,0.137877,0.999820,0.010826,-0.015578,-0.000007,-0.106593,0.139029,-0.000227,0.183142,-0.561119,1.174314,0.011770,-0.035364,0.112308,0.999964,0.008264,0.001805,-0.000006,-0.165751,-0.051589,-0.000191
0.580000,-0.007183,-0.014134,0.149015,-0.014738,-0.010963,0.000069,0.998695,0.045473,-0.022494,-0.005801,0.073215,-0.098555,0.045430,0.585362,0.000063,1.169730,0.003239,-0.003706,0.117073,0.999879,-0.000259,0.015559,0.000007,-0.015305,-0.030745,0.000417,0.183647,0.562016,1.176456,-0.001908,0.034589,0.109165,0.999967,-0.007682,0.002766,-0.000029,0.166675,-0.007111,-0.000464,-0.476957,0.347377,1.175070,-0.028814,0.020482,0.114598,0.999965,-0.004332,-0.007168,0.000005,0.087682,0.129370,0.000076,-0.468370,-0.340606,1.149755,-0.031398,-0.024633,0.141119,0.999836,0.010301,-0.014895,-0.000007,-0.103318,0.134020,-0.000229,0.183262,-0.561483,1.175452,0.012261,-0.037233,0.115057,0.999971,0.007432,0.001547,-0.000006,-0.167037,-0.051561,-0.000182
0.590000,-0.007334,-0.014239,0.149016,-0.015465,-0.010230,0.000137,0.998669,0.045834,-0.022986,-0.005540,0.068324,-0.103411,0.052612,0.585390,0.000025,1.170920,0.002398,-0.003949,0.120821,0.999881,-0.000337,0.015416,0.000008,-0.015714,-0.026731,0.000417,0.183631,0.562374,1.177567,-0.001275,0.036945,0.112979,0.999973,-0.006840,0.002725,-0.000030,0.170018,-0.009229,-0.000447,-0.477249,0.347583,1.176215,-0.029456,0.020641,0.114074,0.999971,-0.003904,-0.006529,0.000005,0.083557,0.125772,0.000049,-0.468684,-0.340852,1.151181,-0.031306,-0.024687,0.143937,0.999851,0.009794,-0.014240,-0.000008,-0.099470,0.128228,-0.000229,0.183387,-0.561863,1.176612,0.012640,-0.038815,0.116765,0.999977,0.006596,0.001290,-0.000006,-0.166946,-0.050989,-0.000171
