time,wind_vx,wind_vy,wind_vz
19.280000,1.217476,0.364625,-0.015724
19.290000,1.210813,0.364885,-0.026739
19.300000,1.212370,0.359043,-0.024991
19.310000,1.209898,0.351425,-0.024055
19.320000,1.203753,0.344177,-0.017772
19.330000,1.204919,0.345679,-0.017530
19.340000,1.208912,0.350052,-0.016660
19.350000,1.209278,0.350353,-0.023339
19.360000,1.215593,0.346475,-0.027779
19.370000,1.211147,0.345442,-0.025962
19.380000,1.206058,0.341273,-0.016914
19.390000,1.204948,0.341017,-0.016352
19.400000,1.200508,0.339859,-0.013378
19.410000,1.199017,0.344335,-0.010318
19.420000,1.202705,0.342948,-0.012162
19.430000,1.198488,0.341655,-0.010362
19.440000,1.197849,0.345366,-0.011646
19.450000,1.196446,0.340444,-0.007928
19.460000,1.193090,0.339362,-0.009136
19.470000,1.191422,0.342837,-0.011547
19.480000,1.191544,0.343172,-0.004192
19.490000,1.190288,0.343701,-0.006266
19.500000,1.184165,0.335999,-0.003735
19.510000,1.189831,0.330880,-0.002995
19.520000,1.183196,0.330012,0.001692
19.530000,1.179970,0.323963,-0.002683
19.540000,1.185463,0.325526,0.001951
19.550000,1.183826,0.330764,0.002323
19.560000,1.184759,0.323742,-0.006374
19.570000,1.186842,0.325246,0.000801
19.580000,1.180675,0.320951,0.005227
19.590000,1.178519,0.315477,0.004347
19.600000,1.180308,0.317030,0.006429
19.610000,1.175699,0.327994,-0.001903
19.620000,1.174687,0.328032,-0.010457
19.630000,1.177494,0.330348,-0.013425
19.640000,1.175559,0.338456,-0.012534
19.650000,1.178674,0.341959,-0.007545
19.660000,1.175141,0.336387,-0.003984
19.670000,1.171115,0.334290,0.007345
19.680000,1.168966,0.335348,0.004270
19.690000,1.161640,0.341566,0.000156
19.700000,1.164593,0.334287,0.004581
19.710000,1.165149,0.328752,0.007338
19.720000,1.154218,0.320072,0.006436
19.730000,1.156786,0.313287,0.013132
19.740000,1.155781,0.310626,0.015362
19.750000,1.154193,0.311165,0.022070
19.760000,1.152844,0.309636,0.033885
19.770000,1.153151,0.313958,0.032464
19.780000,1.158229,0.317075,0.025551
19.790000,1.155811,0.315427,0.027656
19.800000,1.157048,0.311014,0.028056
19.810000,1.158672,0.315354,0.025715
19.820000,1.156091,0.316965,0.030725
19.830000,1.160308,0.323796,0.027981
19.840000,1.154510,0.323522,0.032318
19.850000,1.154747,0.319092,0.027792
19.860000,1.152870,0.321910,0.040116
19.870000,1.159086,0.330681,0.043886
19.880000,1.157644,0.336269,0.044459
19.890000,1.160169,0.344882,0.049649
19.900000,1.151687,0.341473,0.050465
19.910000,1.147157,0.341561,0.050417
19.920000,1.141080,0.339628,0.043744
19.930000,1.143879,0.348331,0.043515
19.940000,1.140236,0.346022,0.046289
19.950000,1.145473,0.350655,0.039047
19.960000,1.138297,0.360151,0.045130
19.970000,1.140608,0.360371,0.041414
19.980000,1.137977,0.362282,0.044569
19.990000,1.135231,0.359175,0.044238
20.000000,1.131022,0.356407,0.051715
20.010000,1.140143,0.357813,0.048474
20.020000,1.136221,0.362212,0.045414
20.030000,1.139022,0.362467,0.044735
20.040000,1.142682,0.361992,0.041198
20.050000,1.151525,0.359348,0.035553
20.060000,1.150625,0.357982,0.034446
20.070000,1.141501,0.363284,0.026578
20.080000,1.145713,0.364128,0.024717
20.090000,1.146337,0.366802,0.027230
20.100000,1.145119,0.366492,0.028630
20.110000,1.141949,0.361342,0.031345
20.120000,1.143162,0.352824,0.026535
20.130000,1.150643,0.347091,0.025801
20.140000,1.152450,0.341198,0.025781
20.150000,1.161555,0.340691,0.026060
20.160000,1.163084,0.338786,0.027024
20.170000,1.157798,0.341800,0.030226
20.180000,1.158348,0.338586,0.035005
20.190000,1.157232,0.346283,0.032736
20.200000,1.151258,0.340745,0.030184
20.210000,1.150923,0.340573,0.027307
20.220000,1.150787,0.336623,0.030506
20.230000,1.148763,0.335011,0.030600
20.240000,1.148981,0.329548,0.029930
20.250000,1.149916,0.326387,0.030943
20.260000,1.150135,0.333151,0.028346
20.270000,1.149644,0.335347,0.035859
20.280000,1.148622,0.335362,0.029427
20.290000,1.146030,0.331561,0.028895
20.300000,1.144712,0.332367,0.033031
20.310000,1.144742,0.332362,0.033085
20.320000,1.148104,0.325275,0.028244
20.330000,1.148173,0.323589,0.029214
20.340000,1.151146,0.319702,0.033750
20.350000,1.149299,0.328191,0.044385
20.360000,1.149826,0.330548,0.038851
20.370000,1.155840,0.327141,0.035308
20.380000,1.157825,0.323780,0.035846
20.390000,1.156646,0.321843,0.037786
20.400000,1.157859,0.317436,0.038424
20.410000,1.153224,0.320626,0.038248
20.420000,1.151642,0.325779,0.031389
